TimeStep,Station_PM,occu
2615,1,0.057749999999999996
2615,2,
2615,3,
2615,4,0.085875
2615,5,
2615,6,
2615,7,0.059875
2615,8,
2615,9,0.074625
2615,10,
2615,11,0.105875
2615,12,
2615,13,0.09962499999999999
2615,14,0.0895
2615,15,0.131625
2615,16,0.102375
2616,0,0.09062500000000001
2616,1,0.067875
2616,2,
2616,3,
2616,4,0.098625
2616,5,
2616,6,
2616,7,0.10025
2616,8,
2616,9,0.07325
2616,10,
2616,11,0.106375
2616,12,
2616,13,0.10025
2616,14,0.07575000000000001
2616,15,0.111125
2616,16,0.131875
2617,0,0.174875
2617,1,0.07100000000000001
2617,2,
2617,3,
2617,4,0.09775
2617,5,
2617,6,
2617,7,0.11775
2617,8,
2617,9,0.071875
2617,10,
2617,11,0.09525
2617,12,
2617,13,0.11000000000000001
2617,14,0.0895
2617,15,0.097625
2617,16,0.1125
2618,0,0.108375
2618,1,0.1255
2618,2,
2618,3,
2618,4,0.063375
2618,5,
2618,6,
2618,7,0.11599999999999999
2618,8,
2618,9,0.1245
2618,10,
2618,11,0.052333333333333336
2618,12,
2618,13,0.128875
2618,14,0.08275
2618,15,0.107125
2618,16,0.081125
2619,0,0.06937499999999999
2619,1,0.10225000000000001
2619,2,
2619,3,
2619,4,0.067375
2619,5,
2619,6,
2619,7,0.07725
2619,8,
2619,9,0.11425
2619,10,
2619,11,0.08675
2619,12,
2619,13,0.072875
2619,14,0.09775
2619,15,0.100125
2619,16,0.11125
2620,0,0.11375
2620,1,0.049749999999999996
2620,2,
2620,3,
2620,4,0.080375
2620,5,
2620,6,
2620,7,0.08737500000000001
2620,8,
2620,9,0.13975
2620,10,
2620,11,0.11425
2620,12,
2620,13,0.095875
2620,14,0.07125000000000001
2620,15,0.130375
2620,16,0.097625
2621,0,0.105
2621,1,0.11116666666666668
2621,2,
2621,3,
2621,4,0.118125
2621,5,
2621,6,
2621,7,0.08875000000000001
2621,8,
2621,9,0.108375
2621,10,
2621,11,0.08712500000000001
2621,12,
2621,13,0.070375
2621,14,0.063
2621,15,0.074375
2621,16,0.10200000000000001
2622,0,0.07975
2622,1,0.10075
2622,2,
2622,3,
2622,4,0.135625
2622,5,
2622,6,
2622,7,0.057124999999999995
2622,8,
2622,9,0.10325000000000001
2622,10,
2622,11,0.176625
2622,12,
2622,13,0.0965
2622,14,0.063375
2622,15,0.077
2622,16,0.095375
2623,0,0.09824999999999999
2623,1,0.05462499999999999
2623,2,
2623,3,
2623,4,0.08
2623,5,
2623,6,
2623,7,0.083125
2623,8,
2623,9,0.0955
2623,10,
2623,11,0.094125
2623,12,
2623,13,0.09662499999999999
2623,14,0.0805
2623,15,0.0765
2623,16,0.08800000000000001
2624,0,0.036875000000000005
2624,1,0.08149999999999999
2624,2,
2624,3,
2624,4,0.097
2624,5,
2624,6,
2624,7,0.162875
2624,8,
2624,9,0.05562500000000001
2624,10,
2624,11,0.119
2624,12,
2624,13,0.15025
2624,14,0.082125
2624,15,0.1005
2624,16,0.068
2625,0,0.10800000000000001
2625,1,0.03
2625,2,
2625,3,
2625,4,0.065875
2625,5,
2625,6,
2625,7,0.122125
2625,8,
2625,9,0.0985
2625,10,
2625,11,0.09875
2625,12,
2625,13,0.1225
2625,14,0.12587500000000001
2625,15,0.07525
2625,16,0.08925
2626,0,0.14475
2626,1,0.097375
2626,2,
2626,3,
2626,4,0.105375
2626,5,
2626,6,
2626,7,0.07375
2626,8,
2626,9,0.12487500000000001
2626,10,
2626,11,0.058750000000000004
2626,12,
2626,13,0.08925
2626,14,0.08
2626,15,0.181625
2626,16,0.115
2627,0,0.106125
2627,1,0.121375
2627,2,
2627,3,
2627,4,0.0735
2627,5,
2627,6,
2627,7,0.11800000000000001
2627,8,
2627,9,0.156875
2627,10,
2627,11,0.0925
2627,12,
2627,13,0.10225000000000001
2627,14,0.09675
2627,15,0.105875
2627,16,0.140125
2628,0,0.131125
2628,1,0.096125
2628,2,
2628,3,
2628,4,0.051250000000000004
2628,5,
2628,6,
2628,7,0.09125000000000001
2628,8,
2628,9,0.102625
2628,10,
2628,11,0.1835
2628,12,
2628,13,0.07575
2628,14,0.068375
2628,15,0.091125
2628,16,0.082625
2629,0,0.06712499999999999
2629,1,0.094
2629,2,
2629,3,
2629,4,0.06887499999999999
2629,5,
2629,6,
2629,7,0.07674999999999998
2629,8,
2629,9,0.085875
2629,10,
2629,11,0.137625
2629,12,
2629,13,0.092
2629,14,0.07375000000000001
2629,15,0.111375
2629,16,0.129
2630,0,0.071
2630,1,0.056375
2630,2,
2630,3,
2630,4,0.1225
2630,5,
2630,6,
2630,7,0.064375
2630,8,
2630,9,0.11275
2630,10,
2630,11,0.11475
2630,12,
2630,13,0.10775
2630,14,0.05316666666666667
2630,15,0.0865
2630,16,0.08225
2631,0,0.0635
2631,1,0.056874999999999995
2631,2,
2631,3,
2631,4,0.096875
2631,5,
2631,6,
2631,7,0.06775
2631,8,
2631,9,0.111875
2631,10,
2631,11,0.082375
2631,12,
2631,13,0.155375
2631,14,0.1005
2631,15,0.06275
2631,16,0.062625
2632,0,0.082
2632,1,0.0665
2632,2,
2632,3,
2632,4,0.12250000000000001
2632,5,
2632,6,
2632,7,0.10025
2632,8,
2632,9,0.062125
2632,10,
2632,11,0.111625
2632,12,
2632,13,0.155625
2632,14,0.13825
2632,15,0.09875
2632,16,0.035375
2633,0,0.09225
2633,1,0.059625000000000004
2633,2,
2633,3,
2633,4,0.10312500000000001
2633,5,
2633,6,
2633,7,0.098
2633,8,
2633,9,0.07375000000000001
2633,10,
2633,11,0.10975
2633,12,
2633,13,0.08975
2633,14,0.082625
2633,15,0.169625
2633,16,0.13075
2634,0,0.05775
2634,1,0.077375
2634,2,
2634,3,
2634,4,0.044375
2634,5,
2634,6,
2634,7,0.12312500000000001
2634,8,
2634,9,0.099
2634,10,
2634,11,0.093625
2634,12,
2634,13,0.100875
2634,14,0.082
2634,15,0.133875
2634,16,0.169
2635,0,0.06712499999999999
2635,1,0.044
2635,2,
2635,3,
2635,4,0.0675
2635,5,
2635,6,
2635,7,0.12933333333333333
2635,8,
2635,9,0.12125000000000001
2635,10,
2635,11,0.095875
2635,12,
2635,13,0.10875
2635,14,0.083125
2635,15,0.099125
2635,16,0.11737500000000001
2636,0,0.10124999999999999
2636,1,0.06175
2636,2,
2636,3,
2636,4,0.079
2636,5,
2636,6,
2636,7,0.05725
2636,8,
2636,9,0.111375
2636,10,
2636,11,0.09350000000000001
2636,12,
2636,13,0.079
2636,14,0.07625
2636,15,0.0895
2636,16,0.11375
2637,0,0.11225000000000002
2637,1,0.07975
2637,2,
2637,3,
2637,4,0.061375
2637,5,
2637,6,
2637,7,0.062375
2637,8,
2637,9,0.130625
2637,10,
2637,11,0.12425
2637,12,
2637,13,0.097375
2637,14,0.06225
2637,15,0.11175
2637,16,0.115375
2638,0,0.08712500000000001
2638,1,0.085375
2638,2,
2638,3,
2638,4,0.057374999999999995
2638,5,
2638,6,
2638,7,0.07875
2638,8,
2638,9,0.10062499999999999
2638,10,
2638,11,0.091375
2638,12,
2638,13,0.089875
2638,14,0.08612500000000001
2638,15,0.066
2638,16,0.08537499999999999
2639,0,0.110125
2639,1,0.07925
2639,2,
2639,3,
2639,4,0.06575
2639,5,
2639,6,
2639,7,0.07362500000000001
2639,8,
2639,9,0.084375
2639,10,
2639,11,0.13175
2639,12,
2639,13,0.1065
2639,14,0.08149999999999999
2639,15,0.10475000000000001
2639,16,0.06762499999999999
2640,0,0.10062499999999999
2640,1,0.093125
2640,2,
2640,3,
2640,4,0.059375
2640,5,
2640,6,
2640,7,0.05512500000000001
2640,8,
2640,9,0.08299999999999999
2640,10,
2640,11,0.13425
2640,12,
2640,13,0.10075
2640,14,0.084875
2640,15,0.084875
2640,16,0.12975
2641,0,0.096625
2641,1,0.08025
2641,2,
2641,3,
2641,4,0.09050000000000001
2641,5,
2641,6,
2641,7,0.07225
2641,8,
2641,9,0.10225
2641,10,
2641,11,0.065
2641,12,
2641,13,0.143625
2641,14,0.087375
2641,15,0.1
2641,16,0.09225
2642,0,0.069875
2642,1,0.08737500000000001
2642,2,
2642,3,
2642,4,0.105625
2642,5,
2642,6,
2642,7,0.057499999999999996
2642,8,
2642,9,0.053625000000000006
2642,10,
2642,11,0.092875
2642,12,
2642,13,0.1285
2642,14,0.095375
2642,15,0.099
2642,16,0.097625
2643,0,0.068125
2643,1,0.05075
2643,2,
2643,3,
2643,4,0.088
2643,5,
2643,6,
2643,7,0.06233333333333333
2643,8,
2643,9,0.084875
2643,10,
2643,11,0.0835
2643,12,
2643,13,0.075625
2643,14,0.107
2643,15,0.13825
2643,16,0.111
2644,0,0.09762499999999999
2644,1,0.062
2644,2,
2644,3,
2644,4,0.101125
2644,5,
2644,6,
2644,7,0.114125
2644,8,
2644,9,0.074625
2644,10,
2644,11,0.073375
2644,12,
2644,13,0.10012499999999999
2644,14,0.043666666666666666
2644,15,0.10325
2644,16,0.125875
2645,0,0.0915
2645,1,0.0865
2645,2,
2645,3,
2645,4,0.07675
2645,5,
2645,6,
2645,7,0.074125
2645,8,
2645,9,0.09825
2645,10,
2645,11,0.08433333333333333
2645,12,
2645,13,0.08637500000000001
2645,14,0.064
2645,15,0.088125
2645,16,0.139625
2646,0,0.073125
2646,1,0.071875
2646,2,
2646,3,
2646,4,0.0665
2646,5,
2646,6,
2646,7,0.133375
2646,8,
2646,9,0.07050000000000001
2646,10,
2646,11,0.074
2646,12,
2646,13,0.08625
2646,14,0.078375
2646,15,0.107375
2646,16,0.113125
2647,0,0.07150000000000001
2647,1,0.060625
2647,2,
2647,3,
2647,4,0.062375
2647,5,
2647,6,
2647,7,0.082125
2647,8,
2647,9,0.103
2647,10,
2647,11,0.10600000000000001
2647,12,
2647,13,0.076875
2647,14,0.067625
2647,15,0.0765
2647,16,0.123875
2648,0,0.093
2648,1,0.058125
2648,2,
2648,3,
2648,4,0.07125000000000001
2648,5,
2648,6,
2648,7,0.068
2648,8,
2648,9,0.14775
2648,10,
2648,11,0.092375
2648,12,
2648,13,0.07325000000000001
2648,14,0.06166666666666667
2648,15,0.09025
2648,16,0.098375
2649,0,0.04925
2649,1,0.067125
2649,2,
2649,3,
2649,4,0.10175000000000001
2649,5,
2649,6,
2649,7,0.07175
2649,8,
2649,9,0.108625
2649,10,
2649,11,0.11787500000000001
2649,12,
2649,13,0.10400000000000001
2649,14,0.06175
2649,15,0.085375
2649,16,0.058875
2650,0,0.092
2650,1,0.043875
2650,2,
2650,3,
2650,4,0.095
2650,5,
2650,6,
2650,7,0.08875
2650,8,
2650,9,0.063875
2650,10,
2650,11,0.16762500000000002
2650,12,
2650,13,0.095875
2650,14,0.09875
2650,15,0.058875
2650,16,0.09112500000000001
2651,0,0.06025
2651,1,0.075
2651,2,
2651,3,
2651,4,0.044875
2651,5,
2651,6,
2651,7,0.098
2651,8,
2651,9,0.112125
2651,10,
2651,11,0.108375
2651,12,
2651,13,0.10275
2651,14,0.06066666666666667
2651,15,0.075375
2651,16,0.06937499999999999
2652,0,0.080125
2652,1,0.045875
2652,2,
2652,3,
2652,4,0.08225
2652,5,
2652,6,
2652,7,0.08133333333333334
2652,8,
2652,9,0.08712500000000001
2652,10,
2652,11,0.05462499999999999
2652,12,
2652,13,0.162375
2652,14,0.102625
2652,15,0.143625
2652,16,0.073375
2653,0,0.128125
2653,1,0.0675
2653,2,
2653,3,
2653,4,0.06275
2653,5,
2653,6,
2653,7,0.052875000000000005
2653,8,
2653,9,0.07925
2653,10,
2653,11,0.14125
2653,12,
2653,13,0.114875
2653,14,0.108875
2653,15,0.112625
2653,16,0.116375
2654,0,0.10975
2654,1,0.104
2654,2,
2654,3,
2654,4,0.069375
2654,5,
2654,6,
2654,7,0.080625
2654,8,
2654,9,0.123375
2654,10,
2654,11,0.0805
2654,12,
2654,13,0.065125
2654,14,0.092875
2654,15,0.15
2654,16,0.1405
2655,0,0.10112499999999999
2655,1,0.09175
2655,2,
2655,3,
2655,4,0.086875
2655,5,
2655,6,
2655,7,0.07175000000000001
2655,8,
2655,9,0.09912499999999999
2655,10,
2655,11,0.060125
2655,12,
2655,13,0.1175
2655,14,0.064875
2655,15,0.09612499999999999
2655,16,0.159
2656,0,0.08925
2656,1,0.083
2656,2,
2656,3,
2656,4,0.039375
2656,5,
2656,6,
2656,7,0.067875
2656,8,
2656,9,0.074625
2656,10,
2656,11,0.135375
2656,12,
2656,13,0.11762500000000001
2656,14,0.10575000000000001
2656,15,0.08525
2656,16,0.103625
2657,0,0.069
2657,1,0.076125
2657,2,
2657,3,
2657,4,0.123125
2657,5,
2657,6,
2657,7,0.076125
2657,8,
2657,9,0.103625
2657,10,
2657,11,0.10300000000000001
2657,12,
2657,13,0.066875
2657,14,0.06575
2657,15,0.11325
2657,16,0.060750000000000005
2658,0,0.05775
2658,1,0.0515
2658,2,
2658,3,
2658,4,0.10687500000000001
2658,5,
2658,6,
2658,7,0.067
2658,8,
2658,9,0.08474999999999999
2658,10,
2658,11,0.107875
2658,12,
2658,13,0.138
2658,14,0.09075
2658,15,0.08837500000000001
2658,16,0.09875
2659,0,0.062000000000000006
2659,1,0.044625
2659,2,
2659,3,
2659,4,0.068875
2659,5,
2659,6,
2659,7,0.093
2659,8,
2659,9,0.069
2659,10,
2659,11,0.099375
2659,12,
2659,13,0.1145
2659,14,0.1165
2659,15,0.068125
2659,16,0.073625
2660,0,0.11587499999999999
2660,1,0.052
2660,2,
2660,3,
2660,4,0.11424999999999999
2660,5,
2660,6,
2660,7,0.1365
2660,8,
2660,9,0.10225000000000001
2660,10,
2660,11,0.067625
2660,12,
2660,13,0.078625
2660,14,0.061875
2660,15,0.165875
2660,16,0.088625
2661,0,0.06912499999999999
2661,1,0.099
2661,2,
2661,3,
2661,4,0.05725
2661,5,
2661,6,
2661,7,0.076125
2661,8,
2661,9,0.08425
2661,10,
2661,11,0.08700000000000001
2661,12,
2661,13,0.093625
2661,14,0.08833333333333333
2661,15,0.078625
2661,16,0.20775
2662,0,0.07125
2662,1,0.047125
2662,2,
2662,3,
2662,4,0.054
2662,5,
2662,6,
2662,7,0.07983333333333333
2662,8,
2662,9,0.15416666666666667
2662,10,
2662,11,0.081
2662,12,
2662,13,0.10024999999999999
2662,14,0.093375
2662,15,0.083
2662,16,0.06712499999999999
2663,0,0.091875
2663,1,0.061625000000000006
2663,2,
2663,3,
2663,4,0.057874999999999996
2663,5,
2663,6,
2663,7,0.08833333333333333
2663,8,
2663,9,0.11024999999999999
2663,10,
2663,11,0.088125
2663,12,
2663,13,0.08612500000000001
2663,14,0.066625
2663,15,0.09987499999999999
2663,16,0.08337499999999999
2664,0,0.08912500000000001
2664,1,0.096625
2664,2,
2664,3,
2664,4,0.09975
2664,5,
2664,6,
2664,7,0.074375
2664,8,
2664,9,0.11374999999999999
2664,10,
2664,11,0.16749999999999998
2664,12,
2664,13,0.090125
2664,14,0.072375
2664,15,0.101375
2664,16,0.100625
2665,0,0.055625
2665,1,0.058625
2665,2,
2665,3,
2665,4,0.058875000000000004
2665,5,
2665,6,
2665,7,0.045625
2665,8,
2665,9,0.0965
2665,10,
2665,11,0.102625
2665,12,
2665,13,0.0835
2665,14,0.065
2665,15,0.07825
2665,16,0.11937500000000001
2666,0,0.062125
2666,1,0.053625
2666,2,
2666,3,
2666,4,0.059
2666,5,
2666,6,
2666,7,0.09375
2666,8,
2666,9,0.086625
2666,10,
2666,11,0.10475
2666,12,
2666,13,0.13525
2666,14,0.091
2666,15,0.09037500000000001
2666,16,0.073625
2667,0,0.057125
2667,1,0.050625
2667,2,
2667,3,
2667,4,0.07012499999999999
2667,5,
2667,6,
2667,7,0.08225
2667,8,
2667,9,0.061875
2667,10,
2667,11,0.096375
2667,12,
2667,13,0.11075000000000002
2667,14,0.085875
2667,15,0.1005
2667,16,0.096
2668,0,0.108125
2668,1,0.044875
2668,2,
2668,3,
2668,4,0.096625
2668,5,
2668,6,
2668,7,0.06275
2668,8,
2668,9,0.091375
2668,10,
2668,11,0.056499999999999995
2668,12,
2668,13,0.1175
2668,14,0.1145
2668,15,0.107125
2668,16,0.11925
2669,0,0.07075000000000001
2669,1,0.083875
2669,2,
2669,3,
2669,4,0.05975
2669,5,
2669,6,
2669,7,0.081875
2669,8,
2669,9,0.085125
2669,10,
2669,11,0.102375
2669,12,
2669,13,0.09775
2669,14,0.076375
2669,15,0.12637500000000002
2669,16,0.07700000000000001
2670,0,0.03125
2670,1,0.051375000000000004
2670,2,
2670,3,
2670,4,0.0535
2670,5,
2670,6,
2670,7,0.09100000000000001
2670,8,
2670,9,0.075875
2670,10,
2670,11,0.06075
2670,12,
2670,13,0.06225
2670,14,0.07575
2670,15,0.10062499999999999
2670,16,0.10700000000000001
2671,0,0.12975
2671,1,0.029124999999999998
2671,2,
2671,3,
2671,4,0.054375
2671,5,
2671,6,
2671,7,0.066375
2671,8,
2671,9,0.08175
2671,10,
2671,11,0.07237500000000001
2671,12,
2671,13,0.11524999999999999
2671,14,0.053625000000000006
2671,15,0.08725
2671,16,0.09525
2672,0,0.074
2672,1,0.11499999999999999
2672,2,
2672,3,
2672,4,0.076375
2672,5,
2672,6,
2672,7,0.071125
2672,8,
2672,9,0.112625
2672,10,
2672,11,0.08275
2672,12,
2672,13,0.0795
2672,14,0.10075
2672,15,0.07100000000000001
2672,16,0.085875
2673,0,0.076875
2673,1,0.048875
2673,2,
2673,3,
2673,4,0.05450000000000001
2673,5,
2673,6,
2673,7,0.05425
2673,8,
2673,9,0.08725
2673,10,
2673,11,0.094375
2673,12,
2673,13,0.055875
2673,14,0.04075
2673,15,0.114625
2673,16,0.0965
2674,0,0.036750000000000005
2674,1,0.07283333333333333
2674,2,
2674,3,
2674,4,0.05450000000000001
2674,5,
2674,6,
2674,7,0.089625
2674,8,
2674,9,0.074125
2674,10,
2674,11,0.06025
2674,12,
2674,13,0.108375
2674,14,0.065125
2674,15,0.063
2674,16,0.07725
2675,0,0.092375
2675,1,0.03916666666666666
2675,2,
2675,3,
2675,4,0.084625
2675,5,
2675,6,
2675,7,0.05425
2675,8,
2675,9,0.057125
2675,10,
2675,11,0.093
2675,12,
2675,13,0.071125
2675,14,0.074
2675,15,0.0495
2675,16,0.048
2676,0,0.08125
2676,1,0.07450000000000001
2676,2,
2676,3,
2676,4,0.084
2676,5,
2676,6,
2676,7,0.073375
2676,8,
2676,9,0.066
2676,10,
2676,11,0.081125
2676,12,
2676,13,0.08524999999999999
2676,14,0.078125
2676,15,0.112
2676,16,0.104625
2677,0,0.083875
2677,1,0.0745
2677,2,
2677,3,
2677,4,0.076
2677,5,
2677,6,
2677,7,0.05925
2677,8,
2677,9,0.08275
2677,10,
2677,11,0.07675
2677,12,
2677,13,0.086
2677,14,0.0665
2677,15,0.08675
2677,16,0.11987500000000001
2678,0,0.095125
2678,1,0.06375
2678,2,
2678,3,
2678,4,0.040749999999999995
2678,5,
2678,6,
2678,7,0.09999999999999999
2678,8,
2678,9,0.082625
2678,10,
2678,11,0.0555
2678,12,
2678,13,0.08575
2678,14,0.063
2678,15,0.08637500000000001
2678,16,0.076875
2679,0,0.07250000000000001
2679,1,0.07575000000000001
2679,2,
2679,3,
2679,4,0.0775
2679,5,
2679,6,
2679,7,0.07225
2679,8,
2679,9,0.064875
2679,10,
2679,11,0.08775
2679,12,
2679,13,0.06612499999999999
2679,14,0.0685
2679,15,0.07112500000000001
2679,16,0.07250000000000001
2680,0,0.080375
2680,1,0.05499999999999999
2680,2,
2680,3,
2680,4,0.08800000000000001
2680,5,
2680,6,
2680,7,0.031875
2680,8,
2680,9,0.092875
2680,10,
2680,11,0.093125
2680,12,
2680,13,0.042375
2680,14,0.0445
2680,15,0.0945
2680,16,0.076375
2681,0,0.09375
2681,1,0.06975
2681,2,
2681,3,
2681,4,0.063125
2681,5,
2681,6,
2681,7,0.09825
2681,8,
2681,9,0.09824999999999999
2681,10,
2681,11,0.0915
2681,12,
2681,13,0.0965
2681,14,0.055624999999999994
2681,15,0.053375
2681,16,0.109375
2682,0,0.052625000000000005
2682,1,0.071
2682,2,
2682,3,
2682,4,0.045375
2682,5,
2682,6,
2682,7,0.075125
2682,8,
2682,9,0.060250000000000005
2682,10,
2682,11,0.07625
2682,12,
2682,13,0.089
2682,14,0.06925
2682,15,0.059625
2682,16,0.04575
2683,0,0.051875000000000004
2683,1,0.04675
2683,2,
2683,3,
2683,4,0.103875
2683,5,
2683,6,
2683,7,0.083
2683,8,
2683,9,0.089
2683,10,
2683,11,0.102375
2683,12,
2683,13,0.07725
2683,14,0.058374999999999996
2683,15,0.08474999999999999
2683,16,0.058750000000000004
2684,0,0.077875
2684,1,0.036625000000000005
2684,2,
2684,3,
2684,4,0.06
2684,5,
2684,6,
2684,7,0.048999999999999995
2684,8,
2684,9,0.107625
2684,10,
2684,11,0.086875
2684,12,
2684,13,0.085
2684,14,0.088
2684,15,0.06725
2684,16,0.09475
2685,0,0.0655
2685,1,0.06475
2685,2,
2685,3,
2685,4,0.071125
2685,5,
2685,6,
2685,7,0.093625
2685,8,
2685,9,0.095375
2685,10,
2685,11,0.09787499999999999
2685,12,
2685,13,0.10500000000000001
2685,14,0.06875
2685,15,0.102375
2685,16,0.078375
2686,0,0.0805
2686,1,0.060375
2686,2,
2686,3,
2686,4,0.042
2686,5,
2686,6,
2686,7,0.06225
2686,8,
2686,9,0.079125
2686,10,
2686,11,0.08837500000000001
2686,12,
2686,13,0.1055
2686,14,0.08274999999999999
2686,15,0.08074999999999999
2686,16,0.072
2687,0,0.05
2687,1,0.064625
2687,2,
2687,3,
2687,4,0.056625
2687,5,
2687,6,
2687,7,0.082125
2687,8,
2687,9,0.066625
2687,10,
2687,11,0.09
2687,12,
2687,13,0.09516666666666666
2687,14,0.09125
2687,15,0.10074999999999999
2687,16,0.095375
2688,0,0.0575
2688,1,0.04775
2688,2,
2688,3,
2688,4,0.056125
2688,5,
2688,6,
2688,7,0.04966666666666667
2688,8,
2688,9,0.10237500000000001
2688,10,
2688,11,0.0655
2688,12,
2688,13,0.09912499999999999
2688,14,0.0765
2688,15,0.1205
2688,16,0.12525
2689,0,0.053375
2689,1,0.03725
2689,2,
2689,3,
2689,4,0.07275
2689,5,
2689,6,
2689,7,0.064125
2689,8,
2689,9,0.10275000000000001
2689,10,
2689,11,0.10425000000000001
2689,12,
2689,13,0.081125
2689,14,0.078375
2689,15,0.066375
2689,16,0.12575
2690,0,0.066625
2690,1,0.052125
2690,2,
2690,3,
2690,4,0.096125
2690,5,
2690,6,
2690,7,0.035125
2690,8,
2690,9,0.074875
2690,10,
2690,11,0.098
2690,12,
2690,13,0.086125
2690,14,0.067125
2690,15,0.1165
2690,16,0.109625
2691,0,0.053750000000000006
2691,1,0.048666666666666664
2691,2,
2691,3,
2691,4,0.04475
2691,5,
2691,6,
2691,7,0.08466666666666667
2691,8,
2691,9,0.060125
2691,10,
2691,11,0.101875
2691,12,
2691,13,0.08374999999999999
2691,14,0.058625000000000003
2691,15,0.085125
2691,16,0.115625
2692,0,0.06887499999999999
2692,1,0.058625
2692,2,
2692,3,
2692,4,0.06
2692,5,
2692,6,
2692,7,0.1005
2692,8,
2692,9,0.057
2692,10,
2692,11,0.081875
2692,12,
2692,13,0.09662499999999999
2692,14,0.08975
2692,15,0.065625
2692,16,0.079875
2693,0,0.05975
2693,1,0.04016666666666666
2693,2,
2693,3,
2693,4,0.06075
2693,5,
2693,6,
2693,7,0.0405
2693,8,
2693,9,0.069625
2693,10,
2693,11,0.064125
2693,12,
2693,13,0.10362500000000001
2693,14,0.0695
2693,15,0.1055
2693,16,0.080125
2694,0,0.07100000000000001
2694,1,0.0395
2694,2,
2694,3,
2694,4,0.053875
2694,5,
2694,6,
2694,7,0.057499999999999996
2694,8,
2694,9,0.079875
2694,10,
2694,11,0.046625
2694,12,
2694,13,0.114125
2694,14,0.10175
2694,15,0.09425
2694,16,0.097375
2695,0,0.07175000000000001
2695,1,0.061
2695,2,
2695,3,
2695,4,0.05425000000000001
2695,5,
2695,6,
2695,7,0.081875
2695,8,
2695,9,0.08175
2695,10,
2695,11,0.10425000000000001
2695,12,
2695,13,0.065125
2695,14,0.05449999999999999
2695,15,0.08925000000000001
2695,16,0.0945
2696,0,0.063875
2696,1,0.063375
2696,2,
2696,3,
2696,4,0.05512500000000001
2696,5,
2696,6,
2696,7,0.04475
2696,8,
2696,9,0.07125000000000001
2696,10,
2696,11,0.08425
2696,12,
2696,13,0.05425
2696,14,0.051625000000000004
2696,15,0.114625
2696,16,0.07100000000000001
2697,0,0.046
2697,1,0.051
2697,2,
2697,3,
2697,4,0.051000000000000004
2697,5,
2697,6,
2697,7,0.06075
2697,8,
2697,9,0.082
2697,10,
2697,11,0.065125
2697,12,
2697,13,0.081625
2697,14,0.051875
2697,15,0.054125
2697,16,0.102125
2698,0,0.041749999999999995
2698,1,0.037375
2698,2,
2698,3,
2698,4,0.0625
2698,5,
2698,6,
2698,7,0.052875000000000005
2698,8,
2698,9,0.0715
2698,10,
2698,11,0.065375
2698,12,
2698,13,0.089
2698,14,0.068
2698,15,0.057624999999999996
2698,16,0.0695
2699,0,0.094625
2699,1,0.029375
2699,2,
2699,3,
2699,4,0.089375
2699,5,
2699,6,
2699,7,0.06325
2699,8,
2699,9,0.060625
2699,10,
2699,11,0.114125
2699,12,
2699,13,0.059125000000000004
2699,14,0.06775
2699,15,0.078375
2699,16,0.069625
2700,0,0.036000000000000004
2700,1,0.088125
2700,2,
2700,3,
2700,4,0.05625
2700,5,
2700,6,
2700,7,0.053375000000000006
2700,8,
2700,9,0.080875
2700,10,
2700,11,0.064
2700,12,
2700,13,0.07050000000000001
2700,14,0.053875
2700,15,0.08925
2700,16,0.058499999999999996
2701,0,0.07412500000000001
2701,1,0.028124999999999997
2701,2,
2701,3,
2701,4,0.02875
2701,5,
2701,6,
2701,7,0.06975
2701,8,
2701,9,0.037125
2701,10,
2701,11,0.058124999999999996
2701,12,
2701,13,0.09812499999999999
2701,14,0.053375
2701,15,0.054875
2701,16,0.085375
2702,0,0.06475
2702,1,0.061875
2702,2,
2702,3,
2702,4,0.041666666666666664
2702,5,
2702,6,
2702,7,0.075875
2702,8,
2702,9,0.07675
2702,10,
2702,11,0.074125
2702,12,
2702,13,0.064625
2702,14,0.071125
2702,15,0.076
2702,16,0.068
2703,0,0.063375
2703,1,0.0515
2703,2,
2703,3,
2703,4,0.090375
2703,5,
2703,6,
2703,7,0.036000000000000004
2703,8,
2703,9,0.08637500000000001
2703,10,
2703,11,0.041625
2703,12,
2703,13,0.051625000000000004
2703,14,0.0605
2703,15,0.089
2703,16,0.067625
2704,0,0.06949999999999999
2704,1,0.050749999999999997
2704,2,
2704,3,
2704,4,0.04975
2704,5,
2704,6,
2704,7,0.03425
2704,8,
2704,9,0.09187500000000001
2704,10,
2704,11,0.06912499999999999
2704,12,
2704,13,0.07724999999999999
2704,14,0.036166666666666666
2704,15,0.060000000000000005
2704,16,0.09925
2705,0,0.09
2705,1,0.052750000000000005
2705,2,
2705,3,
2705,4,0.0555
2705,5,
2705,6,
2705,7,0.082875
2705,8,
2705,9,0.042
2705,10,
2705,11,0.090625
2705,12,
2705,13,0.041874999999999996
2705,14,0.04975
2705,15,0.053
2705,16,0.061
2706,0,0.061125
2706,1,0.080375
2706,2,
2706,3,
2706,4,0.058625000000000003
2706,5,
2706,6,
2706,7,0.071375
