TimeStep,Station_Number,q_x
81.0,107.0,9.60389
81.0,97.0,-0.10666833
81.0,89.0,2.9151866
81.0,74.0,-12.146856
81.0,136.0,-6.7070737
81.0,99.0,1.2121392
81.0,79.0,-42.75448
81.0,199.0,-0.10116494
81.0,297.0,0.2211089
81.0,23.0,-25.845646
81.0,0.0,4.215331
81.0,17.0,-19.48403
81.0,5.0,-26.150753
81.0,12.0,51.02992
81.0,7.0,7.9803295
81.0,10.0,23.585308
81.0,45.0,3.8670561
81.0,157.0,0.98353183
81.0,175.0,28.30547
81.0,247.0,2.801763
81.0,234.0,3.854189
81.0,268.0,0.45471424
81.0,264.0,-5.4796457
81.0,226.0,-2.2805266
81.0,229.0,-1.9501393
81.0,212.0,-1.9775825
81.0,196.0,-0.8926302
81.0,220.0,-6.3947124
81.0,170.0,11.045414
81.0,148.0,-78.78491
81.0,77.0,-16.003536
81.0,161.0,3.6985784
81.0,132.0,3.6318438
81.0,128.0,5.4318337
81.0,117.0,-4.7436085
81.0,92.0,-12.522792
81.0,69.0,82.35677
81.0,65.0,13.44238
81.0,22.0,-9.75452
81.0,52.0,76.98839
81.0,60.0,-8.5689745
81.0,56.0,-2.8962445
81.0,58.0,-12.698362
81.0,75.0,3.2767658
82.0,294.0,-0.072328255
82.0,181.0,22.464157
82.0,152.0,-0.590131
82.0,118.0,-1.8927348
82.0,286.0,-1.0785325
82.0,281.0,-18.455141
82.0,276.0,2.5503657
82.0,272.0,2.4451213
82.0,258.0,0.028221503
82.0,256.0,16.424747
82.0,252.0,4.4270315
82.0,224.0,-9.44397
82.0,216.0,-0.3777029
82.0,208.0,1.5363567
82.0,207.0,4.158874
82.0,201.0,0.6293814
82.0,192.0,-2.9985833
82.0,186.0,-17.006048
82.0,173.0,6.6147904
82.0,144.0,-30.73976
82.0,124.0,31.99731
82.0,122.0,-0.4833336
82.0,109.0,9.151203
82.0,107.0,8.851487
82.0,97.0,-1.1100684
82.0,89.0,1.9246105
82.0,74.0,34.906136
82.0,136.0,-1.0603211
82.0,99.0,1.0039804
82.0,79.0,-29.318764
82.0,199.0,0.04313971
82.0,297.0,-0.23717381
82.0,23.0,-12.369649
82.0,0.0,2.942395
82.0,17.0,-16.51941
82.0,5.0,-23.157045
82.0,12.0,-0.46353674
82.0,7.0,8.941454
82.0,10.0,1.5177574
82.0,45.0,-0.73501563
82.0,157.0,0.41311723
82.0,175.0,5.153417
82.0,247.0,1.5508852
82.0,234.0,-0.8701951
82.0,268.0,-6.5314875
82.0,264.0,-3.9708471
82.0,226.0,-3.8471084
82.0,229.0,-2.076298
82.0,212.0,-4.5962424
82.0,196.0,-0.9133633
82.0,220.0,2.8062515
82.0,170.0,-10.11921
82.0,148.0,-73.39473
82.0,77.0,-14.057648
82.0,161.0,3.1518726
82.0,132.0,5.14795
82.0,128.0,3.2005897
82.0,117.0,-3.3890073
82.0,92.0,-5.7349305
82.0,69.0,17.846186
82.0,65.0,36.618107
82.0,22.0,-3.8561263
82.0,52.0,67.94415
82.0,60.0,-11.953382
82.0,56.0,77.604355
82.0,58.0,-20.132174
82.0,75.0,-29.987074
83.0,294.0,0.37539867
83.0,181.0,9.491169
83.0,152.0,0.08004612
83.0,118.0,-1.712502
83.0,286.0,-9.161317
83.0,281.0,-16.724056
83.0,276.0,6.953515
83.0,272.0,-7.5060554
83.0,258.0,24.389345
83.0,256.0,7.8657584
83.0,252.0,1.507435
83.0,224.0,-1.5423764
83.0,216.0,-1.2683418
83.0,208.0,4.035632
83.0,207.0,3.170638
83.0,201.0,0.19855008
83.0,192.0,-5.343399
83.0,186.0,-21.406193
83.0,173.0,9.913438
83.0,144.0,-31.453642
83.0,124.0,-1.269455
83.0,122.0,1.4525273
83.0,109.0,10.736121
83.0,107.0,7.459159
83.0,97.0,-1.5516505
83.0,89.0,-1.255595
83.0,74.0,23.035126
83.0,136.0,3.2777648
83.0,99.0,0.47224367
83.0,79.0,-43.384766
83.0,199.0,-0.5263823
83.0,297.0,-0.15449098
83.0,23.0,-3.1273186
83.0,0.0,2.134346
83.0,17.0,-11.629744
83.0,5.0,-27.010979
83.0,12.0,-3.1851351
83.0,7.0,7.283168
83.0,10.0,-40.063095
83.0,45.0,-3.7578726
83.0,157.0,0.07373819
83.0,175.0,3.1326172
83.0,247.0,1.8060321
83.0,234.0,-1.9489758
83.0,268.0,5.0097475
83.0,264.0,1.6277657
83.0,226.0,-10.259246
83.0,229.0,-2.9520388
83.0,212.0,-9.537247
83.0,196.0,-2.0192409
83.0,220.0,0.8737399
83.0,170.0,-2.7448783
83.0,148.0,-54.449512
83.0,77.0,1.8327389
83.0,161.0,0.8064809
83.0,132.0,6.693973
83.0,128.0,-23.327389
83.0,117.0,-3.0412302
83.0,92.0,2.1061666
83.0,69.0,10.749128
83.0,65.0,20.742022
83.0,22.0,-1.9717842
83.0,52.0,68.04856
83.0,60.0,-16.86718
83.0,56.0,94.446655
83.0,58.0,-30.031916
83.0,75.0,28.138166
84.0,294.0,1.5742477
84.0,181.0,10.78905
84.0,152.0,0.5894949
84.0,118.0,-1.7120088
84.0,286.0,-17.541592
84.0,281.0,-12.022866
84.0,276.0,0.95280147
84.0,272.0,8.195485
84.0,258.0,5.3583393
84.0,256.0,1.9363997
84.0,252.0,1.2502435
84.0,224.0,2.5512552
84.0,216.0,-4.31652
84.0,208.0,2.5860744
84.0,207.0,1.9853985
84.0,201.0,-0.573663
84.0,192.0,-10.140555
84.0,186.0,21.090366
84.0,173.0,-21.700378
84.0,144.0,-29.857092
84.0,124.0,1.8436719
84.0,122.0,1.5961164
84.0,109.0,15.837549
84.0,107.0,6.0577507
84.0,97.0,11.620597
84.0,89.0,-5.971764
84.0,74.0,-5.3520164
84.0,136.0,5.6535935
84.0,99.0,-1.3533311
84.0,79.0,14.391802
84.0,199.0,-1.8460349
84.0,297.0,0.2846381
84.0,23.0,-2.8552942
84.0,0.0,-1.323554
84.0,17.0,15.696775
84.0,5.0,-36.460037
84.0,12.0,-5.536821
84.0,7.0,-3.0423992
84.0,10.0,0.5939841
84.0,45.0,-3.5460162
84.0,157.0,-0.18444687
84.0,175.0,4.8810077
84.0,247.0,2.6030145
84.0,234.0,-1.9777486
84.0,268.0,2.7917843
84.0,264.0,-9.634209
84.0,226.0,0.8556704
84.0,229.0,-7.962876
84.0,212.0,1.3477209
84.0,196.0,-4.9107256
84.0,220.0,-0.14984703
84.0,170.0,0.7990711
84.0,148.0,-32.605232
84.0,77.0,9.280832
84.0,161.0,-0.38754427
84.0,132.0,6.905514
84.0,128.0,169.53111
84.0,117.0,-2.9891918
84.0,92.0,2.8662398
84.0,69.0,2.1977077
84.0,65.0,-1.2460891
84.0,22.0,-5.4986157
84.0,52.0,77.4304
84.0,60.0,-23.431786
84.0,56.0,68.97445
84.0,58.0,-39.17275
84.0,75.0,14.120047
85.0,294.0,1.1563729
85.0,181.0,1.1484449
85.0,152.0,0.93190885
85.0,118.0,-1.8425373
85.0,286.0,-12.079968
85.0,281.0,1.4450259
85.0,276.0,6.222131
85.0,272.0,3.9811134
85.0,258.0,1.4662454
85.0,256.0,1.0814279
85.0,252.0,1.8012801
85.0,224.0,0.63407487
85.0,216.0,-8.0534315
85.0,208.0,1.7080512
85.0,207.0,1.3150101
85.0,201.0,-2.5592327
85.0,192.0,-6.4359345
85.0,186.0,36.55333
85.0,173.0,-11.825383
85.0,144.0,-26.277796
85.0,124.0,2.3864737
85.0,122.0,1.3033415
85.0,109.0,18.08643
85.0,107.0,4.9466825
85.0,97.0,1.4416156
85.0,89.0,19.27863
85.0,74.0,-76.31175
85.0,136.0,8.175973
85.0,99.0,5.9358873
85.0,79.0,7.912035
85.0,199.0,-5.531735
85.0,297.0,1.6987865
85.0,23.0,-2.429701
85.0,0.0,-2.841554
85.0,17.0,-24.021269
85.0,5.0,-49.052906
85.0,12.0,-6.5621448
85.0,7.0,7.260694
85.0,10.0,1.7038481
85.0,45.0,0.8081486
85.0,157.0,-0.45200247
85.0,175.0,12.896193
85.0,247.0,3.983693
85.0,234.0,-2.672649
85.0,268.0,-5.5245333
85.0,264.0,-29.477997
85.0,226.0,2.15818
85.0,229.0,-2.637055
85.0,212.0,3.9610312
85.0,196.0,-11.513778
85.0,220.0,-1.381186
85.0,170.0,1.0361876
85.0,148.0,-16.120201
85.0,77.0,9.866397
85.0,161.0,-0.97973883
85.0,132.0,-4.129486
85.0,128.0,-4.477858
85.0,117.0,-3.0985806
85.0,92.0,-0.14808512
85.0,69.0,12.581637
85.0,65.0,-8.586701
85.0,22.0,1.3512067
85.0,52.0,92.795425
85.0,60.0,-31.99839
85.0,56.0,52.991276
85.0,58.0,-41.06554
85.0,75.0,-10.356248
86.0,294.0,-4.9002323
86.0,181.0,4.679222
86.0,152.0,1.0968777
86.0,118.0,-2.0932055
86.0,286.0,-2.420291
86.0,281.0,5.2844815
86.0,276.0,4.551754
86.0,272.0,-2.1301208
86.0,258.0,1.1059042
86.0,256.0,1.4353626
86.0,252.0,2.7644546
86.0,224.0,-0.39308214
86.0,216.0,3.0770226
86.0,208.0,1.0764217
86.0,207.0,0.5831074
86.0,201.0,-8.51446
86.0,192.0,-7.8172483
86.0,186.0,24.75717
86.0,173.0,-1.5845596
86.0,144.0,-21.16499
86.0,124.0,2.0376945
86.0,122.0,0.9631448
86.0,109.0,12.228168
86.0,107.0,4.1970177
86.0,97.0,-5.745309
86.0,89.0,9.62868
86.0,74.0,16.921795
86.0,136.0,10.26087
86.0,99.0,13.091469
86.0,79.0,8.025005
86.0,199.0,-12.986404
86.0,297.0,1.5147874
86.0,23.0,-1.7020792
86.0,0.0,1.5060018
86.0,17.0,-6.3536763
86.0,5.0,-117.22566
86.0,12.0,-1.3826272
86.0,7.0,-11.957085
86.0,10.0,-11.2821665
86.0,45.0,11.398876
86.0,157.0,-0.77700496
86.0,175.0,7.686223
86.0,247.0,2.4647954
86.0,234.0,-8.341264
86.0,268.0,-18.607594
86.0,264.0,18.691837
86.0,226.0,0.40269554
86.0,229.0,2.6080053
86.0,212.0,2.5832214
86.0,196.0,-1.9373543
86.0,220.0,-6.2024364
86.0,170.0,-0.281448
86.0,148.0,-6.107638
86.0,77.0,4.6183195
86.0,161.0,-1.4057463
86.0,132.0,-39.50758
86.0,128.0,-0.09897196
86.0,117.0,-3.3605125
86.0,92.0,-5.003073
86.0,69.0,59.73192
86.0,65.0,-9.9706545
86.0,22.0,3.4032595
86.0,52.0,82.2588
86.0,60.0,-43.3319
86.0,56.0,48.552128
86.0,58.0,-30.356329
86.0,75.0,0.8184452
87.0,294.0,-9.022356
87.0,181.0,5.268811
87.0,152.0,1.104944
87.0,118.0,-2.4733572
87.0,286.0,3.7641957
87.0,281.0,4.4674215
87.0,276.0,-0.11115186
87.0,272.0,-12.38804
87.0,258.0,1.6714056
87.0,256.0,2.2275128
87.0,252.0,4.133602
87.0,224.0,-3.4064174
87.0,216.0,3.0566838
87.0,208.0,-0.2728182
87.0,207.0,-1.4999275
87.0,201.0,-7.8147326
87.0,192.0,43.136284
87.0,186.0,10.590492
87.0,173.0,-0.15732211
87.0,144.0,-15.692437
87.0,124.0,1.6059126
87.0,122.0,0.60807353
87.0,109.0,4.9081144
87.0,107.0,4.16149
87.0,97.0,1.3386853
87.0,89.0,-1.2082521
87.0,74.0,29.896286
87.0,136.0,6.1800413
87.0,99.0,-4.9823155
87.0,79.0,8.629194
87.0,199.0,9.093576
87.0,297.0,-2.929363
87.0,23.0,0.364997
87.0,0.0,5.0930014
87.0,17.0,8.392239
87.0,5.0,2.555703
87.0,12.0,4.852641
87.0,7.0,-24.830685
87.0,10.0,-5.3844433
87.0,45.0,31.522236
87.0,157.0,-1.1813272
87.0,175.0,-23.824085
87.0,247.0,-1.5484762
87.0,234.0,1.8349488
87.0,268.0,-35.050034
87.0,264.0,3.4874666
87.0,226.0,-0.8705802
87.0,229.0,0.4962322
87.0,212.0,1.7418537
87.0,196.0,-10.62903
87.0,220.0,-1.4467422
87.0,170.0,-0.87276804
87.0,148.0,-0.48100895
87.0,77.0,-33.18203
87.0,161.0,-1.8209708
87.0,132.0,-3.6689594
87.0,128.0,3.2776706
87.0,117.0,-3.80964
87.0,92.0,26.381311
87.0,69.0,90.56002
87.0,65.0,-9.466226
87.0,22.0,19.726078
87.0,52.0,8.330208
87.0,60.0,-58.02857
87.0,56.0,44.141308
87.0,58.0,-14.45298
87.0,75.0,9.843051
88.0,294.0,-2.8907843
88.0,181.0,5.354171
88.0,152.0,1.0353874
88.0,118.0,-3.041016
88.0,286.0,3.427892
88.0,281.0,-6.2429175
88.0,276.0,15.529627
88.0,272.0,-21.054125
88.0,258.0,2.7848437
88.0,256.0,3.679243
88.0,252.0,0.29193857
88.0,224.0,-5.5597634
88.0,216.0,1.6778879
88.0,208.0,-4.812468
88.0,207.0,-8.305602
88.0,201.0,11.303953
88.0,192.0,19.629318
88.0,186.0,17.28171
88.0,173.0,-0.19264029
88.0,144.0,-11.028466
88.0,124.0,1.1847606
88.0,122.0,0.22200042
88.0,109.0,2.3047543
88.0,107.0,5.0501904
88.0,97.0,2.4389386
88.0,89.0,-13.043222
88.0,74.0,28.89367
88.0,136.0,-31.24425
88.0,99.0,-3.1456525
88.0,79.0,1.2270474
88.0,199.0,-4.811575
88.0,297.0,-5.676396
88.0,23.0,6.207383
88.0,0.0,-0.6278262
88.0,17.0,-10.309952
88.0,5.0,4.0154924
88.0,12.0,-8.753121
88.0,7.0,85.73598
88.0,10.0,-14.2815695
88.0,45.0,-52.67498
88.0,157.0,-1.6512132
88.0,175.0,-2.9330015
88.0,247.0,-1.4463308
88.0,234.0,1.6989928
88.0,268.0,16.846428
88.0,264.0,4.1768923
88.0,226.0,-6.5559835
88.0,229.0,-1.0505831
88.0,212.0,0.93593735
88.0,196.0,-24.279491
88.0,220.0,3.205861
88.0,170.0,-1.2479792
88.0,148.0,2.7267258
88.0,77.0,29.403616
88.0,161.0,-2.2814069
88.0,132.0,-10.472868
88.0,128.0,3.4771893
88.0,117.0,-4.5779357
88.0,92.0,11.583483
88.0,69.0,38.40265
88.0,65.0,-8.472028
88.0,22.0,15.363018
88.0,52.0,48.54341
88.0,60.0,-74.073166
88.0,56.0,-9.327552
88.0,58.0,-4.614452
88.0,75.0,28.672077
89.0,294.0,1.6692867
89.0,181.0,5.683461
89.0,152.0,1.0141999
89.0,118.0,-4.066068
89.0,286.0,-15.746273
89.0,281.0,0.9871138
89.0,276.0,-12.704578
89.0,272.0,-15.888678
89.0,258.0,3.6162658
89.0,256.0,1.0931075
89.0,252.0,-1.3249636
89.0,224.0,3.7248442
89.0,216.0,0.88013756
89.0,208.0,-13.896471
89.0,207.0,-7.1645594
89.0,201.0,-9.548681
89.0,192.0,3.8605847
89.0,186.0,20.024162
89.0,173.0,-0.4272524
89.0,144.0,-8.096165
89.0,124.0,0.7552452
89.0,122.0,-0.22795613
89.0,109.0,3.065075
89.0,107.0,6.7876735
89.0,97.0,-2.7811897
89.0,89.0,-29.109245
89.0,74.0,-0.5061035
89.0,136.0,19.86605
89.0,99.0,2.3508303
89.0,79.0,7.6832366
89.0,199.0,-43.16476
89.0,297.0,-1.1539719
89.0,23.0,29.995062
89.0,0.0,-2.2160382
89.0,17.0,10.56452
89.0,5.0,32.532425
89.0,12.0,-40.691517
89.0,7.0,9.454302
89.0,10.0,20.470083
89.0,45.0,4.069993
89.0,157.0,-2.1183991
89.0,175.0,0.037146628
89.0,247.0,-1.4465716
89.0,234.0,-0.37382445
89.0,268.0,-3.8009405
89.0,264.0,14.428316
89.0,226.0,2.434942
89.0,229.0,-7.977019
89.0,212.0,-1.2472589
89.0,196.0,23.90782
89.0,220.0,1.2841163
89.0,170.0,-1.5593928
89.0,148.0,4.7150955
89.0,77.0,11.131784
89.0,161.0,-2.7901618
89.0,132.0,2.6817334
89.0,128.0,3.0959673
89.0,117.0,-6.2399955
89.0,92.0,3.5995545
89.0,69.0,5.9032664
89.0,65.0,-7.301928
89.0,22.0,36.256332
89.0,52.0,20.960606
89.0,60.0,-82.17627
89.0,56.0,-34.126396
89.0,58.0,-0.55793333
89.0,75.0,30.280184
90.0,294.0,0.93952394
90.0,181.0,6.4982767
90.0,152.0,1.148517
90.0,118.0,-6.8762107
90.0,286.0,1.7124069
90.0,281.0,-4.8095026
90.0,276.0,-12.312841
90.0,272.0,-3.7398236
90.0,258.0,-0.2577473
90.0,256.0,-1.1010338
90.0,252.0,-1.0128683
90.0,224.0,1.8244164
90.0,216.0,-0.10160935
90.0,208.0,23.988976
90.0,207.0,22.212984
90.0,201.0,-40.796818
90.0,192.0,10.50196
90.0,186.0,15.856726
90.0,173.0,-0.6396626
90.0,144.0,-7.8060365
90.0,124.0,0.2544759
90.0,122.0,-0.88056445
90.0,109.0,5.09467
90.0,107.0,9.660772
90.0,97.0,21.29142
90.0,89.0,-30.26038
90.0,74.0,-10.40661
90.0,136.0,-37.091106
90.0,99.0,0.32971358
90.0,79.0,2.9639199
90.0,199.0,0.9125109
90.0,297.0,1.1908463
90.0,23.0,10.395296
90.0,0.0,-4.9792447
90.0,17.0,-12.780313
90.0,5.0,15.950949
90.0,12.0,0.15018788
90.0,7.0,57.42077
90.0,10.0,8.846408
90.0,45.0,13.703447
90.0,157.0,-2.4673781
90.0,175.0,0.32912844
90.0,247.0,-7.6749606
90.0,234.0,-4.603751
90.0,268.0,-6.774768
90.0,264.0,11.025821
90.0,226.0,3.5871308
90.0,229.0,4.909269
90.0,212.0,-8.239259
90.0,196.0,11.475203
90.0,220.0,0.14295796
90.0,170.0,-1.8618363
90.0,148.0,6.0831223
90.0,77.0,19.86405
90.0,161.0,-3.2920337
90.0,132.0,9.245109
90.0,128.0,2.836169
90.0,117.0,-11.328007
90.0,92.0,-2.432998
90.0,69.0,-4.9510627
90.0,65.0,-5.693106
90.0,22.0,-47.80225
90.0,52.0,15.126295
90.0,60.0,-70.37879
90.0,56.0,-3.51432
90.0,58.0,0.8557231
90.0,75.0,-0.45391473
91.0,294.0,-15.329449
91.0,181.0,8.771673
91.0,152.0,1.4588715
91.0,118.0,-7.1899757
91.0,286.0,2.729455
91.0,281.0,30.960972
91.0,276.0,-3.1515543
91.0,272.0,-2.108547
91.0,258.0,-0.120321155
91.0,256.0,-0.6904054
91.0,252.0,-3.360841
91.0,224.0,0.4230942
91.0,216.0,-2.7432153
91.0,208.0,7.774543
91.0,207.0,0.13730812
91.0,201.0,-0.6074164
91.0,192.0,11.966512
91.0,186.0,13.402641
91.0,173.0,-0.80658257
91.0,144.0,-11.257539
91.0,124.0,-0.6949127
91.0,122.0,-2.3721604
91.0,109.0,7.56982
91.0,107.0,15.35201
91.0,97.0,16.858225
91.0,89.0,-19.442024
91.0,74.0,1.1186156
91.0,136.0,16.176426
91.0,99.0,5.249353
91.0,79.0,7.7589135
91.0,199.0,-14.615721
91.0,297.0,-0.21271002
91.0,23.0,-3.8459563
91.0,0.0,-10.752012
91.0,17.0,6.819214
91.0,5.0,-4.819688
91.0,12.0,15.114404
91.0,7.0,33.422356
91.0,10.0,0.7727356
91.0,45.0,12.941449
91.0,157.0,-2.5907316
91.0,175.0,0.37033647
91.0,247.0,3.496919
91.0,234.0,-3.4378397
91.0,268.0,-7.9846787
91.0,264.0,3.3025005
91.0,226.0,2.2623959
91.0,229.0,5.3998604
91.0,212.0,-12.183505
91.0,196.0,2.027792
91.0,220.0,-0.7154947
91.0,170.0,-2.1944804
91.0,148.0,7.020864
91.0,77.0,30.798336
91.0,161.0,-3.6782835
91.0,132.0,6.200413
91.0,128.0,2.715191
91.0,117.0,4.7914467
91.0,92.0,-8.5421505
91.0,69.0,-9.034146
91.0,65.0,-3.0318296
91.0,22.0,-90.327515
91.0,52.0,-2.2762039
91.0,60.0,-46.42053
91.0,56.0,1.7893058
91.0,58.0,0.9994507
91.0,75.0,-12.180634
92.0,294.0,1.230224
92.0,181.0,14.278313
92.0,152.0,1.8769413
92.0,118.0,7.642868
92.0,286.0,-0.92437935
92.0,281.0,-1.4059114
92.0,276.0,-0.20889354
92.0,272.0,-4.7586436
92.0,258.0,0.029464245
92.0,256.0,-2.1752841
92.0,252.0,-4.5848217
92.0,224.0,-0.9200214
92.0,216.0,-10.584747
92.0,208.0,-6.74008
92.0,207.0,-13.532759
92.0,201.0,19.863037
92.0,192.0,-0.7906227
92.0,186.0,13.357262
92.0,173.0,-0.95910823
92.0,144.0,-14.3295145
92.0,124.0,1.8047936
92.0,122.0,3.4627628
92.0,109.0,10.910343
92.0,107.0,24.487774
92.0,97.0,8.037211
92.0,89.0,-13.47844
92.0,74.0,32.51872
92.0,136.0,-1.5270237
92.0,99.0,25.638035
92.0,79.0,5.004174
92.0,199.0,9.615835
92.0,297.0,8.098877
92.0,23.0,26.860916
92.0,0.0,-14.507333
92.0,17.0,-11.329596
92.0,5.0,-17.73538
92.0,12.0,11.840906
92.0,7.0,20.56682
92.0,10.0,45.406097
92.0,45.0,8.888507
92.0,157.0,-2.4609942
92.0,175.0,0.4862731
92.0,247.0,-0.1018095
92.0,234.0,6.328849
92.0,268.0,-12.127883
92.0,264.0,5.6263356
92.0,226.0,0.4534869
92.0,229.0,4.1545944
92.0,212.0,28.585197
92.0,196.0,-38.49864
92.0,220.0,-1.7849536
92.0,170.0,-2.573009
92.0,148.0,7.309606
92.0,77.0,2.513379
92.0,161.0,-3.8360052
92.0,132.0,-7.1483326
92.0,128.0,-0.83518726
92.0,117.0,5.16657
92.0,92.0,-14.0343275
92.0,69.0,-10.374572
92.0,65.0,1.3378841
92.0,22.0,-113.79812
92.0,52.0,-8.626245
92.0,60.0,-27.4468
92.0,56.0,3.161685
92.0,58.0,0.4933134
92.0,75.0,-4.5961847
93.0,294.0,2.5734348
93.0,181.0,24.72193
93.0,152.0,2.3031833
93.0,118.0,-0.35187083
93.0,286.0,-8.053627
93.0,281.0,0.82905644
93.0,276.0,1.1925359
93.0,272.0,-6.486379
93.0,258.0,-3.5868397
93.0,256.0,-7.6026254
93.0,252.0,2.697081
93.0,224.0,-1.9388926
93.0,216.0,-12.820799
93.0,208.0,-9.927393
93.0,207.0,-5.4717216
93.0,201.0,2.439943
93.0,192.0,-5.5621796
93.0,186.0,8.589366
93.0,173.0,-1.147625
93.0,144.0,0.69686997
93.0,124.0,0.20108661
93.0,122.0,0.18362671
93.0,109.0,17.42924
93.0,107.0,11.957525
93.0,97.0,5.937684
93.0,89.0,-10.141926
93.0,74.0,85.661156
93.0,136.0,0.13070053
93.0,99.0,10.526003
93.0,79.0,28.102436
93.0,199.0,-3.2533526
93.0,297.0,1.205228
93.0,23.0,-107.65014
93.0,0.0,-15.59972
93.0,17.0,-18.507624
93.0,5.0,-28.406792
93.0,12.0,71.310394
93.0,7.0,15.730022
93.0,10.0,22.773685
93.0,45.0,-0.4848485
93.0,157.0,-2.1508896
93.0,175.0,0.6898353
93.0,247.0,-1.5156381
93.0,234.0,5.4033513
93.0,268.0,-15.472567
93.0,264.0,11.63242
93.0,226.0,-1.2272364
93.0,229.0,1.1766001
93.0,212.0,6.0498953
93.0,196.0,12.778062
93.0,220.0,-4.415682
93.0,170.0,-2.9601145
93.0,148.0,5.4628687
93.0,77.0,-12.0569
93.0,161.0,-3.7225544
93.0,132.0,-0.33273184
93.0,128.0,0.16189507
93.0,117.0,-0.82621527
93.0,92.0,-19.671097
93.0,69.0,-9.801459
93.0,65.0,7.280465
93.0,22.0,-12.752204
93.0,52.0,-16.06207
93.0,60.0,-16.658361
93.0,56.0,8.001106
93.0,58.0,-0.122847974
93.0,75.0,15.509518
94.0,294.0,2.047861
94.0,181.0,9.3369665
94.0,152.0,2.6649833
94.0,118.0,-0.6443065
94.0,286.0,-0.013507843
94.0,281.0,-3.1384768
94.0,276.0,1.1047177
94.0,272.0,-9.19665
94.0,258.0,-5.4208126
94.0,256.0,3.1017592
94.0,252.0,1.1460323
94.0,224.0,-3.0221887
94.0,216.0,27.299873
94.0,208.0,8.66665
94.0,207.0,8.475272
94.0,201.0,0.39191008
94.0,192.0,-5.222063
94.0,186.0,-8.839506
94.0,173.0,-1.3962281
94.0,144.0,6.802193
94.0,124.0,-0.046349704
94.0,122.0,-0.047511462
94.0,109.0,26.432764
94.0,107.0,-37.103146
94.0,97.0,4.47975
94.0,89.0,-7.296703
94.0,74.0,83.4317
94.0,136.0,0.26712352
94.0,99.0,7.8365765
94.0,79.0,8.981448
94.0,199.0,-26.787136
94.0,297.0,2.4257295
94.0,23.0,-163.8781
94.0,0.0,-14.997578
94.0,17.0,-29.753246
94.0,5.0,-38.05274
94.0,12.0,35.04707
94.0,7.0,13.278734
94.0,10.0,19.6716
94.0,45.0,-16.663685
94.0,157.0,-1.7855148
94.0,175.0,0.8682674
94.0,247.0,-1.3076103
94.0,234.0,2.2772238
94.0,268.0,-14.877455
94.0,264.0,7.218471
94.0,226.0,-2.2328534
94.0,229.0,-1.0323268
94.0,212.0,-1.4192848
94.0,196.0,15.103796
94.0,220.0,-12.243852
94.0,170.0,-3.2512295
94.0,148.0,-7.7783546
94.0,77.0,-9.368697
94.0,161.0,-3.3975508
94.0,132.0,-0.0014788732
94.0,128.0,-0.13327892
94.0,117.0,-0.8202449
94.0,92.0,-20.279535
94.0,69.0,-7.2852607
94.0,65.0,12.467059
94.0,22.0,-15.922436
94.0,52.0,-23.859953
94.0,60.0,-10.83311
94.0,56.0,23.310038
94.0,58.0,-0.5325275
94.0,75.0,54.125057
95.0,294.0,1.9011326
95.0,181.0,-14.953223
95.0,152.0,2.941721
95.0,118.0,-0.3338454
95.0,286.0,-1.2439084
95.0,281.0,-6.107111
95.0,276.0,-1.6343436
95.0,272.0,-17.287882
95.0,258.0,2.5167
95.0,256.0,3.2353683
95.0,252.0,0.87036127
95.0,224.0,-5.9519615
95.0,216.0,7.3813095
95.0,208.0,1.776967
95.0,207.0,0.5835236
95.0,201.0,-11.39029
95.0,192.0,-8.194711
95.0,186.0,0.8752537
95.0,173.0,-1.6295263
95.0,144.0,-21.709373
95.0,124.0,0.03909672
95.0,122.0,0.044926256
95.0,109.0,4.0852947
95.0,107.0,-0.3664074
95.0,97.0,5.1371326
95.0,89.0,-4.675604
95.0,74.0,29.3416
95.0,136.0,-0.09391974
95.0,99.0,6.6475463
95.0,79.0,-8.889551
95.0,199.0,-8.23102
95.0,297.0,2.8483217
95.0,23.0,-40.520744
95.0,0.0,-13.186969
95.0,17.0,-53.123486
95.0,5.0,-47.922546
95.0,12.0,28.628487
95.0,7.0,11.576311
95.0,10.0,18.847397
95.0,45.0,-22.98431
95.0,157.0,-1.4805428
95.0,175.0,0.9021354
95.0,247.0,-1.6823332
95.0,234.0,-0.024843752
95.0,268.0,14.526469
95.0,264.0,-0.8161379
95.0,226.0,-3.3685188
95.0,229.0,-1.989388
95.0,212.0,4.510144
95.0,196.0,10.999989
95.0,220.0,-11.486805
95.0,170.0,-3.3217523
95.0,148.0,-48.03903
95.0,77.0,-0.59277946
95.0,161.0,-2.9819045
95.0,132.0,-0.1385369
95.0,128.0,-0.09563808
95.0,117.0,-0.370845
95.0,92.0,-17.28364
95.0,69.0,-2.9596713
95.0,65.0,12.044995
95.0,22.0,-4.4989147
95.0,52.0,-32.178623
95.0,60.0,-7.548345
95.0,56.0,-19.26348
95.0,58.0,-1.365263
95.0,75.0,76.9431
96.0,294.0,0.4601701
96.0,181.0,-32.594147
96.0,152.0,3.119787
96.0,118.0,-0.09253632
96.0,286.0,-1.7757418
96.0,281.0,-9.762195
96.0,276.0,-14.359077
96.0,272.0,20.567883
96.0,258.0,3.6169949
96.0,256.0,2.407294
96.0,252.0,0.6678128
96.0,224.0,-15.133797
96.0,216.0,5.2953253
96.0,208.0,-0.36812538
96.0,207.0,0.6528969
96.0,201.0,-21.090588
96.0,192.0,-9.24475
