TimeStep,Station_Number,k_t
83.0,152.0,1.045996
83.0,118.0,0.70981264
83.0,286.0,-3.5631025
83.0,281.0,-1.3961202
83.0,276.0,0.19936514
83.0,272.0,0.7097008
83.0,258.0,-0.39032432
83.0,256.0,-0.25966787
83.0,252.0,-0.053377897
83.0,224.0,0.18300107
83.0,216.0,0.11544913
83.0,208.0,-0.062092714
83.0,207.0,-0.08728496
83.0,201.0,-0.21640743
83.0,192.0,-0.20097107
83.0,186.0,0.32419756
83.0,173.0,0.1803024
83.0,144.0,0.8070119
83.0,124.0,0.4222296
83.0,122.0,0.69089323
83.0,109.0,0.4711272
83.0,107.0,0.41472948
83.0,97.0,0.10430443
83.0,89.0,-0.13618842
83.0,74.0,1.1915847
83.0,136.0,0.056766264
83.0,99.0,0.30348587
83.0,79.0,1.2091889
83.0,199.0,-0.24237698
83.0,297.0,0.9374302
83.0,23.0,-1.9784038
83.0,0.0,-0.62827855
83.0,17.0,-2.3183632
83.0,5.0,-0.9674734
83.0,12.0,-1.9202046
83.0,7.0,-1.3342149
83.0,10.0,-1.6686484
83.0,45.0,-0.4214577
83.0,157.0,0.81028014
83.0,175.0,0.31900418
83.0,247.0,-0.09495735
83.0,234.0,0.075151384
83.0,268.0,1.0925593
83.0,264.0,0.96634614
83.0,226.0,0.17936666
83.0,229.0,0.15798137
83.0,212.0,0.035844028
83.0,196.0,-0.2555272
83.0,220.0,0.16559853
83.0,170.0,0.28648263
83.0,148.0,1.1667087
83.0,77.0,0.89098626
83.0,161.0,0.6500421
83.0,132.0,-0.11604384
83.0,128.0,1.0575858
83.0,117.0,0.70093757
83.0,92.0,-0.0870427
83.0,69.0,-0.5162281
83.0,65.0,-0.9792402
83.0,22.0,-2.3201513
83.0,52.0,0.07061407
83.0,60.0,-0.452785
83.0,56.0,0.46826708
83.0,58.0,-0.051117837
83.0,75.0,1.1885651
84.0,294.0,-0.9218437
84.0,181.0,2.0979967
84.0,152.0,1.1333722
84.0,118.0,0.5291466
84.0,286.0,-2.8662987
84.0,281.0,-0.07255603
84.0,276.0,0.9969227
84.0,272.0,1.5980681
84.0,258.0,-0.22339736
84.0,256.0,-0.06931403
84.0,252.0,-0.032663427
84.0,224.0,0.20820782
84.0,216.0,0.09253747
84.0,208.0,-0.12455778
84.0,207.0,-0.15140155
84.0,201.0,-0.26643407
84.0,192.0,-0.11388217
84.0,186.0,1.5310035
84.0,173.0,0.10495573
84.0,144.0,1.0137033
84.0,124.0,0.50433666
84.0,122.0,0.5675154
84.0,109.0,0.34173897
84.0,107.0,0.3077067
84.0,97.0,-0.24956119
84.0,89.0,-0.15042044
84.0,74.0,-0.051212013
84.0,136.0,0.030134052
84.0,99.0,0.11461168
84.0,79.0,0.7265182
84.0,199.0,-0.27806884
84.0,297.0,0.15735278
84.0,23.0,-2.2969408
84.0,0.0,-0.72722936
84.0,17.0,-2.869024
84.0,5.0,-1.6404238
84.0,12.0,-2.8506684
84.0,7.0,-2.3735285
84.0,10.0,-2.7669218
84.0,45.0,-0.23636809
84.0,157.0,0.8492376
84.0,175.0,-0.031196117
84.0,247.0,-0.12365693
84.0,234.0,0.15734753
84.0,268.0,1.6558414
84.0,264.0,0.054930642
84.0,226.0,0.21505961
84.0,229.0,0.20962124
84.0,212.0,-0.011127052
84.0,196.0,-0.25866666
84.0,220.0,0.16806607
84.0,170.0,0.2865695
84.0,148.0,1.3197412
84.0,77.0,0.71135604
84.0,161.0,0.66461617
84.0,132.0,-0.10809819
84.0,128.0,6.352851
84.0,117.0,0.5146377
84.0,92.0,-0.16451076
84.0,69.0,-0.28786996
84.0,65.0,-0.6310893
84.0,22.0,-2.32255
84.0,52.0,0.1810567
84.0,60.0,-0.36887944
84.0,56.0,0.3173431
84.0,58.0,0.16066411
84.0,75.0,0.7649522
85.0,294.0,-2.689501
85.0,181.0,-0.1788649
85.0,152.0,1.2489672
85.0,118.0,0.30592397
85.0,286.0,-0.8153511
85.0,281.0,1.0820976
85.0,276.0,2.1840096
85.0,272.0,2.4670365
85.0,258.0,0.006644193
85.0,256.0,0.0336995
85.0,252.0,-0.054064985
85.0,224.0,0.24229214
85.0,216.0,0.070093915
85.0,208.0,-0.18050544
85.0,207.0,-0.20661692
85.0,201.0,-0.28846726
85.0,192.0,0.18183438
85.0,186.0,3.3651912
85.0,173.0,0.20682201
85.0,144.0,1.2026043
85.0,124.0,0.39951745
85.0,122.0,0.37257752
85.0,109.0,0.16904545
85.0,107.0,0.15270743
85.0,97.0,0.07890492
85.0,89.0,-0.16200896
85.0,74.0,-1.5904431
85.0,136.0,-0.054802388
85.0,99.0,-0.25424305
85.0,79.0,0.37325543
85.0,199.0,-0.2769931
85.0,297.0,-1.0573416
85.0,23.0,-2.0374007
85.0,0.0,-0.76339275
85.0,17.0,-3.2914839
85.0,5.0,-2.0116525
85.0,12.0,-3.5710647
85.0,7.0,-3.0421531
85.0,10.0,-3.5767348
85.0,45.0,-0.17177308
85.0,157.0,0.92390317
85.0,175.0,0.070022896
85.0,247.0,-0.06267248
85.0,234.0,0.2446959
85.0,268.0,0.6822959
85.0,264.0,-0.9341839
85.0,226.0,0.2606982
85.0,229.0,0.27057484
85.0,212.0,-0.057582013
85.0,196.0,-0.20067339
85.0,220.0,0.1750428
85.0,170.0,0.3586141
85.0,148.0,1.478538
85.0,77.0,0.45607245
85.0,161.0,0.7173941
85.0,132.0,0.3727161
85.0,128.0,-0.17140909
85.0,117.0,0.28737202
85.0,92.0,-0.17587072
85.0,69.0,-0.44842428
85.0,65.0,-0.43925083
85.0,22.0,-2.2252996
85.0,52.0,0.6661689
85.0,60.0,-0.24288411
85.0,56.0,0.11577394
85.0,58.0,0.38370344
85.0,75.0,-0.36695907
86.0,294.0,-3.454769
86.0,181.0,-0.31068537
86.0,152.0,1.3695002
86.0,118.0,0.07009123
86.0,286.0,0.9050513
86.0,281.0,2.487405
86.0,276.0,3.1942499
86.0,272.0,1.5879697
86.0,258.0,0.11943787
86.0,256.0,0.062641874
86.0,252.0,-0.017680414
86.0,224.0,0.28010908
86.0,216.0,0.042791385
86.0,208.0,-0.22509173
86.0,207.0,-0.24673751
86.0,201.0,-0.26598015
86.0,192.0,1.1760033
86.0,186.0,1.0549928
86.0,173.0,0.32719296
86.0,144.0,1.3138463
86.0,124.0,0.20341071
86.0,122.0,0.15488115
86.0,109.0,-0.013539374
86.0,107.0,-0.01723189
86.0,97.0,0.25508666
86.0,89.0,-0.14376378
86.0,74.0,-1.8586763
86.0,136.0,-0.14666927
86.0,99.0,-0.4690597
86.0,79.0,0.0981452
86.0,199.0,-0.21206605
86.0,297.0,-2.6109507
86.0,23.0,-1.6125252
86.0,0.0,-0.7353641
86.0,17.0,-3.5530465
86.0,5.0,-2.0984387
86.0,12.0,-3.9702144
86.0,7.0,-3.27361
86.0,10.0,-3.97018
86.0,45.0,-0.20138796
86.0,157.0,1.0141811
86.0,175.0,0.23326272
86.0,247.0,0.08587951
86.0,234.0,0.3405319
86.0,268.0,-1.4415139
86.0,264.0,-0.36924618
86.0,226.0,0.3134503
86.0,229.0,0.34217617
86.0,212.0,-0.10424585
86.0,196.0,-0.001598753
86.0,220.0,0.17935272
86.0,170.0,0.43856654
86.0,148.0,1.6053307
86.0,77.0,-0.033082455
86.0,161.0,0.7821019
86.0,132.0,6.631775
86.0,128.0,-0.05046396
86.0,117.0,0.050920226
86.0,92.0,-0.18510686
86.0,69.0,-1.1551024
86.0,65.0,-0.3055176
86.0,22.0,-2.1257293
86.0,52.0,1.8246413
86.0,60.0,-0.07414031
86.0,56.0,-0.028950902
86.0,58.0,0.5112884
86.0,75.0,-1.6359941
87.0,294.0,-1.7435682
87.0,181.0,0.030223541
87.0,152.0,1.4615749
87.0,118.0,-0.15232247
87.0,286.0,2.4982567
87.0,281.0,3.5932362
87.0,276.0,2.3785686
87.0,272.0,-1.4554374
87.0,258.0,0.16393305
87.0,256.0,0.098622434
87.0,252.0,0.112557545
87.0,224.0,0.30499268
87.0,216.0,0.0039143413
87.0,208.0,-0.2509528
87.0,207.0,-0.2627866
87.0,201.0,-0.16541775
87.0,192.0,2.3158102
87.0,186.0,-0.55699474
87.0,173.0,0.41032785
87.0,144.0,1.27635
87.0,124.0,-0.0051967045
87.0,122.0,-0.06234885
87.0,109.0,-0.17677847
87.0,107.0,-0.17162733
87.0,97.0,-0.061340258
87.0,89.0,-0.04689248
87.0,74.0,-1.282747
87.0,136.0,0.06567441
87.0,99.0,0.21356472
87.0,79.0,-0.18210195
87.0,199.0,-0.014051777
87.0,297.0,-3.1221254
87.0,23.0,-1.2690465
87.0,0.0,-0.6515482
87.0,17.0,-3.6269429
87.0,5.0,-1.9725509
87.0,12.0,-3.9706624
87.0,7.0,-3.118342
87.0,10.0,-3.8940704
87.0,45.0,-0.26564923
87.0,157.0,1.1045485
87.0,175.0,0.35242924
87.0,247.0,0.2580011
87.0,234.0,0.44081092
87.0,268.0,-0.9533372
87.0,264.0,0.20010918
87.0,226.0,0.3568094
87.0,229.0,0.41069353
87.0,212.0,-0.15048178
87.0,196.0,0.59320253
87.0,220.0,0.16772531
87.0,170.0,0.49078292
87.0,148.0,1.649227
87.0,77.0,-0.83354306
87.0,161.0,0.8455188
87.0,132.0,-0.07899231
87.0,128.0,0.0684794
87.0,117.0,-0.16831449
87.0,92.0,-0.1978238
87.0,69.0,-1.5791997
87.0,65.0,-0.1875219
87.0,22.0,-2.048321
87.0,52.0,2.4389007
87.0,60.0,0.13795911
87.0,56.0,-0.118729785
87.0,58.0,0.44839534
87.0,75.0,-1.7636164
88.0,294.0,0.6064647
88.0,181.0,0.2713607
88.0,152.0,1.4797014
88.0,118.0,-0.3400475
88.0,286.0,3.5228446
88.0,281.0,3.1636574
88.0,276.0,-0.7013159
88.0,272.0,-2.0044816
88.0,258.0,0.19967522
88.0,256.0,0.18907985
88.0,252.0,0.28208154
88.0,224.0,0.29562318
88.0,216.0,-0.048967894
88.0,208.0,-0.24540573
88.0,207.0,-0.23973328
88.0,201.0,0.09882635
88.0,192.0,1.1482458
88.0,186.0,-0.20883074
88.0,173.0,0.43645623
88.0,144.0,1.0304136
88.0,124.0,-0.20098661
88.0,122.0,-0.2607281
88.0,109.0,-0.29969335
88.0,107.0,-0.29024088
88.0,97.0,-0.19205879
88.0,89.0,0.18726945
88.0,74.0,-0.74975145
88.0,136.0,3.4199576
88.0,99.0,0.15858713
88.0,79.0,-0.5481644
88.0,199.0,0.51544034
88.0,297.0,-1.3793663
88.0,23.0,-1.0807515
88.0,0.0,-0.527265
88.0,17.0,-3.500853
88.0,5.0,-1.709756
88.0,12.0,-3.5966873
88.0,7.0,-2.727159
88.0,10.0,-3.443567
88.0,45.0,-0.32950833
88.0,157.0,1.1766202
88.0,175.0,0.4000244
88.0,247.0,0.41538173
88.0,234.0,0.5210609
88.0,268.0,0.18381356
88.0,264.0,0.50297517
88.0,226.0,0.36592275
88.0,229.0,0.44846964
88.0,212.0,-0.19075893
88.0,196.0,1.7469949
88.0,220.0,0.12819485
88.0,170.0,0.50380814
88.0,148.0,1.558333
88.0,77.0,-1.52474
88.0,161.0,0.9058019
88.0,132.0,-0.99008954
88.0,128.0,-0.054271236
88.0,117.0,-0.34958208
88.0,92.0,-0.19760907
88.0,69.0,-0.84282076
88.0,65.0,-0.07265233
88.0,22.0,-1.9762547
88.0,52.0,0.6812011
88.0,60.0,0.3779741
88.0,56.0,-0.1865096
88.0,58.0,0.26953158
88.0,75.0,-1.1724743
89.0,294.0,2.2815328
89.0,181.0,0.34735233
89.0,152.0,1.3810152
89.0,118.0,-0.4773855
89.0,286.0,3.207727
89.0,281.0,1.123705
89.0,276.0,-2.9409535
89.0,272.0,-0.10875653
89.0,258.0,0.27200264
89.0,256.0,0.3168664
89.0,252.0,0.43181974
89.0,224.0,0.23768833
89.0,216.0,-0.11029719
89.0,208.0,-0.18613167
89.0,207.0,-0.14980702
89.0,201.0,0.7499309
89.0,192.0,-0.58941185
89.0,186.0,0.24478641
89.0,173.0,0.4148109
89.0,144.0,0.5502892
89.0,124.0,-0.36926132
89.0,122.0,-0.42424116
89.0,109.0,-0.37241626
89.0,107.0,-0.36948425
89.0,97.0,-0.24205187
89.0,89.0,0.48285875
89.0,74.0,0.011563364
89.0,136.0,3.6297107
89.0,99.0,-0.1329035
89.0,79.0,-0.9850858
89.0,199.0,1.5412968
89.0,297.0,0.8627702
89.0,23.0,-1.0314987
89.0,0.0,-0.38083592
89.0,17.0,-3.1893764
89.0,5.0,-1.3922327
89.0,12.0,-3.0043883
89.0,7.0,-2.2272654
89.0,10.0,-2.8246226
89.0,45.0,-0.40243107
89.0,157.0,1.200842
89.0,175.0,0.38168222
89.0,247.0,0.534396
89.0,234.0,0.5450974
89.0,268.0,0.7904148
89.0,264.0,0.5087496
89.0,226.0,0.32035697
89.0,229.0,0.42681724
89.0,212.0,-0.21281202
89.0,196.0,1.6361042
89.0,220.0,0.05777945
89.0,170.0,0.4936808
89.0,148.0,1.308324
89.0,77.0,-1.3250822
89.0,161.0,0.9595907
89.0,132.0,-0.27862647
89.0,128.0,-0.21465504
89.0,117.0,-0.47847742
89.0,92.0,-0.15968996
89.0,69.0,-0.18706128
89.0,65.0,0.0397987
89.0,22.0,-1.8786997
89.0,52.0,-0.6999285
89.0,60.0,0.5788043
89.0,56.0,-0.25269875
89.0,58.0,0.114859
89.0,75.0,-0.72195613
90.0,294.0,2.8167737
90.0,181.0,0.30264184
90.0,152.0,1.1517059
90.0,118.0,-0.55615616
90.0,286.0,1.8694217
90.0,281.0,-1.8985267
90.0,276.0,-0.8680851
90.0,272.0,1.0092515
90.0,258.0,0.35738137
90.0,256.0,0.41918957
90.0,252.0,0.5168438
90.0,224.0,0.1336377
90.0,216.0,-0.16644797
90.0,208.0,-0.030282915
90.0,207.0,0.06514541
90.0,201.0,1.5544465
90.0,192.0,-0.13148086
90.0,186.0,0.39314342
90.0,173.0,0.38085335
90.0,144.0,-0.14693463
90.0,124.0,-0.4983234
90.0,122.0,-0.53998613
90.0,109.0,-0.39815098
90.0,107.0,-0.43056566
90.0,97.0,-0.26712438
90.0,89.0,0.3912665
90.0,74.0,0.32444495
90.0,136.0,-2.9568827
90.0,99.0,-0.25342774
90.0,79.0,-1.1830778
90.0,199.0,1.3971255
90.0,297.0,2.2153559
90.0,23.0,-1.0739098
90.0,0.0,-0.23006794
90.0,17.0,-2.7410822
90.0,5.0,-1.0802796
90.0,12.0,-2.352451
90.0,7.0,-1.7213205
90.0,10.0,-2.1749203
90.0,45.0,-0.48731133
90.0,157.0,1.1394819
90.0,175.0,0.33102056
90.0,247.0,0.5817035
90.0,234.0,0.4858826
90.0,268.0,0.7712352
90.0,264.0,0.33251673
90.0,226.0,0.21762145
90.0,229.0,0.33415407
90.0,212.0,-0.19682729
90.0,196.0,-0.2303677
90.0,220.0,-0.034297504
90.0,170.0,0.49413526
90.0,148.0,0.9217094
90.0,77.0,-0.74959916
90.0,161.0,0.98621184
90.0,132.0,-0.19136173
90.0,128.0,-0.35730636
90.0,117.0,-0.54869187
90.0,92.0,-0.074330814
90.0,69.0,0.14699621
90.0,65.0,0.1418394
90.0,22.0,-1.7326769
90.0,52.0,-1.0872177
90.0,60.0,0.623279
90.0,56.0,-0.31918487
90.0,58.0,0.012700271
90.0,75.0,0.06286566
91.0,294.0,2.3355448
91.0,181.0,0.20307171
91.0,152.0,0.8207292
91.0,118.0,-0.5774313
91.0,286.0,-0.016871832
91.0,281.0,-2.72382
91.0,276.0,0.99327207
91.0,272.0,0.99530685
91.0,258.0,0.38552627
91.0,256.0,0.43929258
91.0,252.0,0.5067341
91.0,224.0,0.002405323
91.0,216.0,-0.19787973
91.0,208.0,0.30855054
91.0,207.0,0.52053154
91.0,201.0,0.8710181
91.0,192.0,0.45460242
91.0,186.0,0.32002383
91.0,173.0,0.37809518
91.0,144.0,-0.8853069
91.0,124.0,-0.57943374
91.0,122.0,-0.6003009
91.0,109.0,-0.39527696
91.0,107.0,-0.52731633
91.0,97.0,-0.2703524
91.0,89.0,-0.011153894
91.0,74.0,0.16645183
91.0,136.0,-0.91334933
91.0,99.0,-0.29075906
91.0,79.0,-0.6847817
91.0,199.0,-0.15193717
91.0,297.0,2.384566
91.0,23.0,-1.1553422
91.0,0.0,-0.09037396
91.0,17.0,-2.2260342
91.0,5.0,-0.79687375
91.0,12.0,-1.7312033
91.0,7.0,-1.2866362
91.0,10.0,-1.5921836
91.0,45.0,-0.5289957
91.0,157.0,0.9666962
91.0,175.0,0.29715848
91.0,247.0,0.5322019
91.0,234.0,0.3460385
91.0,268.0,0.33841473
91.0,264.0,0.19029175
91.0,226.0,0.07594258
91.0,229.0,0.18531778
91.0,212.0,-0.112724304
91.0,196.0,-0.34612647
91.0,220.0,-0.12962423
91.0,170.0,0.5315293
91.0,148.0,0.45153502
91.0,77.0,-0.6611523
91.0,161.0,0.9467021
91.0,132.0,-0.2750241
91.0,128.0,-0.46690676
91.0,117.0,-0.56302094
91.0,92.0,-0.014971554
91.0,69.0,0.36037996
91.0,65.0,0.21749191
91.0,22.0,-1.5333827
91.0,52.0,-1.175779
91.0,60.0,0.49541748
91.0,56.0,-0.35202268
91.0,58.0,-0.07082996
91.0,75.0,0.39443296
92.0,294.0,1.4674935
92.0,181.0,0.11481547
92.0,152.0,0.44609624
92.0,118.0,-0.5509643
92.0,286.0,-2.2714164
92.0,281.0,-0.05606301
92.0,276.0,1.0881397
92.0,272.0,0.25858906
92.0,258.0,0.3225357
92.0,256.0,0.36160922
92.0,252.0,0.39920872
92.0,224.0,-0.13002704
92.0,216.0,-0.18085131
92.0,208.0,0.87188506
92.0,207.0,1.0950279
92.0,201.0,-0.3883508
92.0,192.0,0.53775823
92.0,186.0,0.16653189
92.0,173.0,0.43046534
92.0,144.0,-0.3557902
92.0,124.0,-0.6086888
92.0,122.0,-0.6054663
92.0,109.0,-0.40360802
92.0,107.0,-0.6677188
92.0,97.0,-0.24809282
92.0,89.0,-0.21229103
92.0,74.0,-0.40514335
92.0,136.0,-0.2817558
92.0,99.0,-0.28036886
92.0,79.0,-0.13327384
92.0,199.0,-0.31821337
92.0,297.0,1.8134879
92.0,23.0,-1.2275403
92.0,0.0,0.026013013
92.0,17.0,-1.7100155
92.0,5.0,-0.5501844
92.0,12.0,-1.2120122
92.0,7.0,-0.9309673
92.0,10.0,-1.1255488
92.0,45.0,-0.4528792
92.0,157.0,0.6911353
92.0,175.0,0.31987488
92.0,247.0,0.39041588
92.0,234.0,0.15680444
92.0,268.0,-0.047416463
92.0,264.0,0.097142816
92.0,226.0,-0.07605465
92.0,229.0,0.011919737
92.0,212.0,0.08594423
92.0,196.0,0.43003008
92.0,220.0,-0.206705
92.0,170.0,0.59974957
92.0,148.0,-0.056620166
92.0,77.0,0.06827593
92.0,161.0,0.80596393
92.0,132.0,-0.3711482
92.0,128.0,-0.5376622
92.0,117.0,-0.5321112
92.0,92.0,-0.034032177
92.0,69.0,0.5170732
92.0,65.0,0.2459559
92.0,22.0,-1.2895871
92.0,52.0,-1.1923792
92.0,60.0,0.31699553
92.0,56.0,-0.2397178
92.0,58.0,-0.15958385
92.0,75.0,0.2946009
93.0,294.0,0.5829675
93.0,181.0,0.08935481
93.0,152.0,0.087328546
93.0,118.0,-0.49188206
93.0,286.0,-1.7107129
93.0,281.0,1.0207397
93.0,276.0,0.094495565
93.0,272.0,-0.40931603
93.0,258.0,0.18379502
93.0,256.0,0.2090581
93.0,252.0,0.22283027
93.0,224.0,-0.24011977
93.0,216.0,-0.087805286
93.0,208.0,0.9179942
93.0,207.0,0.6991005
93.0,201.0,-0.04646029
93.0,192.0,0.33064228
93.0,186.0,0.031401068
93.0,173.0,0.5216389
93.0,144.0,5.3478203
93.0,124.0,-0.5892272
93.0,122.0,-0.5647266
93.0,109.0,-0.48791403
93.0,107.0,-0.32422638
93.0,97.0,-0.20066828
93.0,89.0,-0.2646856
93.0,74.0,-1.0532141
93.0,136.0,-0.2245069
93.0,99.0,-0.2391682
93.0,79.0,-0.6479106
93.0,199.0,0.4950062
93.0,297.0,1.0780635
93.0,23.0,-1.2520956
93.0,0.0,0.1105479
93.0,17.0,-1.2365689
93.0,5.0,-0.34147662
93.0,12.0,-0.802814
93.0,7.0,-0.6473518
93.0,10.0,-0.7617582
93.0,45.0,-0.24252538
93.0,157.0,0.3572241
93.0,175.0,0.40525135
93.0,247.0,0.19146948
93.0,234.0,-0.04157135
93.0,268.0,-0.2557869
93.0,264.0,-0.008162223
93.0,226.0,-0.21135883
93.0,229.0,-0.15350242
93.0,212.0,0.4371226
93.0,196.0,0.6997895
93.0,220.0,-0.24548966
93.0,170.0,0.65406287
93.0,148.0,-0.58317494
93.0,77.0,0.42056248
93.0,161.0,0.56162584
93.0,132.0,-0.4417023
93.0,128.0,-0.56766176
93.0,117.0,-0.47103357
93.0,92.0,-0.029214488
93.0,69.0,0.6253271
93.0,65.0,0.21326435
93.0,22.0,-1.0158398
93.0,52.0,-1.1329569
93.0,60.0,0.156848
93.0,56.0,0.20302376
93.0,58.0,-0.24732086
93.0,75.0,-0.14057669
94.0,294.0,-0.5238653
94.0,181.0,0.15008159
94.0,152.0,-0.21415599
94.0,118.0,-0.41625294
94.0,286.0,0.32640216
94.0,281.0,0.159654
94.0,276.0,-0.84076595
94.0,272.0,-0.7188302
94.0,258.0,0.009166963
94.0,256.0,0.02366139
94.0,252.0,0.021912027
94.0,224.0,-0.31149796
94.0,216.0,0.10310711
94.0,208.0,0.0074363314
94.0,207.0,-0.25279492
94.0,201.0,0.73418593
94.0,192.0,0.098847695
94.0,186.0,-0.031982034
94.0,173.0,0.5958121
94.0,144.0,-1.6275105
94.0,124.0,-0.5316653
94.0,122.0,-0.49376372
94.0,109.0,-0.5967635
94.0,107.0,0.7595194
94.0,97.0,-0.13767122
94.0,89.0,-0.26735228
94.0,74.0,-0.7555506
94.0,136.0,-0.2842224
94.0,99.0,-0.1784629
94.0,79.0,-0.07858834
94.0,199.0,0.8072911
94.0,297.0,0.4114566
94.0,23.0,-1.2057451
94.0,0.0,0.15905112
94.0,17.0,-0.8266343
94.0,5.0,-0.16664067
94.0,12.0,-0.48473647
94.0,7.0,-0.42753857
94.0,10.0,-0.48141158
94.0,45.0,0.043641742
94.0,157.0,0.02319251
94.0,175.0,0.51508504
94.0,247.0,-0.018438935
94.0,234.0,-0.21586445
94.0,268.0,-0.3713214
94.0,264.0,-0.13664117
94.0,226.0,-0.31107953
94.0,229.0,-0.28687036
94.0,212.0,0.70964473
94.0,196.0,0.47647685
94.0,220.0,-0.22867028
94.0,170.0,0.6331797
94.0,148.0,-0.9833632
94.0,77.0,0.3982268
94.0,161.0,0.2512288
94.0,132.0,-0.47961065
94.0,128.0,-0.55839854
94.0,117.0,-0.39520827
94.0,92.0,-0.008070745
94.0,69.0,0.67394614
94.0,65.0,0.13448387
94.0,22.0,-0.73040617
94.0,52.0,-0.99005586
94.0,60.0,0.0062024966
94.0,56.0,0.8358494
94.0,58.0,-0.3021703
94.0,75.0,-0.750143
95.0,294.0,-1.6682498
95.0,181.0,0.2830647
95.0,152.0,-0.44283977
95.0,118.0,-0.33762264
95.0,286.0,0.16855204
95.0,281.0,-1.1055833
95.0,276.0,-1.2393316
95.0,272.0,-0.7968891
95.0,258.0,-0.16160491
95.0,256.0,-0.15436357
95.0,252.0,-0.1633676
95.0,224.0,-0.3351088
95.0,216.0,0.33547023
95.0,208.0,-0.23766205
95.0,207.0,-0.039102014
95.0,201.0,0.82182574
95.0,192.0,-0.048651043
95.0,186.0,-0.0034311176
95.0,173.0,0.58546925
95.0,144.0,-7.1667223
95.0,124.0,-0.45145494
95.0,122.0,-0.40970922
95.0,109.0,0.040499955
95.0,107.0,0.38090622
95.0,97.0,-0.11287181
95.0,89.0,-0.25050867
95.0,74.0,0.14812785
95.0,136.0,-0.34460756
95.0,99.0,-0.105934456
95.0,79.0,0.3348249
95.0,199.0,0.5385395
95.0,297.0,-0.42963946
95.0,23.0,-1.0841627
95.0,0.0,0.1722706
95.0,17.0,-0.48770136
95.0,5.0,-0.019377824
95.0,12.0,-0.23907954
95.0,7.0,-0.2591578
95.0,10.0,-0.2668327
95.0,45.0,0.31135148
95.0,157.0,-0.26216623
95.0,175.0,0.57982594
95.0,247.0,-0.20159896
95.0,234.0,-0.3458958
95.0,268.0,-0.45360613
95.0,264.0,-0.26582468
95.0,226.0,-0.36585596
95.0,229.0,-0.37556508
95.0,212.0,0.3047889
95.0,196.0,0.17660716
95.0,220.0,-0.14353159
95.0,170.0,0.4984307
95.0,148.0,0.014523387
95.0,77.0,0.16496238
95.0,161.0,-0.068486884
95.0,132.0,-0.48627976
95.0,128.0,-0.5152402
95.0,117.0,-0.31746498
95.0,92.0,0.024065848
95.0,69.0,0.65385705
95.0,65.0,0.06883037
95.0,22.0,-0.45325863
95.0,52.0,-0.79830945
95.0,60.0,-0.14008921
95.0,56.0,1.1091822
95.0,58.0,-0.2842732
95.0,75.0,-0.76407856
96.0,294.0,-0.80492437
96.0,181.0,0.43561044
96.0,152.0,-0.61373365
96.0,118.0,-0.26555973
96.0,286.0,-1.1110128
96.0,281.0,-1.8073547
96.0,276.0,-1.2508612
96.0,272.0,-0.7880485
96.0,258.0,-0.3016709
96.0,256.0,-0.29822457
96.0,252.0,-0.30758435
96.0,224.0,-0.30689347
96.0,216.0,0.32236403
96.0,208.0,0.5282921
96.0,207.0,0.80081177
96.0,201.0,0.45175937
96.0,192.0,-0.093595006
96.0,186.0,0.10989702
96.0,173.0,0.45311028
96.0,144.0,-2.6201296
96.0,124.0,-0.36455348
96.0,122.0,-0.3268397
96.0,109.0,0.89283377
96.0,107.0,-0.009263169
96.0,97.0,-0.26713124
96.0,89.0,-0.21991968
96.0,74.0,0.6882156
96.0,136.0,-0.38037887
96.0,99.0,-0.03510969
96.0,79.0,0.37875843
96.0,199.0,0.19930941
96.0,297.0,-1.3955464
96.0,23.0,-0.9019768
96.0,0.0,0.15568523
96.0,17.0,-0.22101854
96.0,5.0,0.10484923
96.0,12.0,-0.049526565
96.0,7.0,-0.12841418
96.0,10.0,-0.1016109
96.0,45.0,0.47577435
96.0,157.0,-0.4686147
96.0,175.0,0.5357809
96.0,247.0,-0.33664334
96.0,234.0,-0.42489845
96.0,268.0,-0.5135323
96.0,264.0,-0.37353396
96.0,226.0,-0.3736756
96.0,229.0,-0.4175447
96.0,212.0,-0.23593244
96.0,196.0,-0.016810436
96.0,220.0,0.0002685301
96.0,170.0,0.25999758
96.0,148.0,-0.09258683
96.0,77.0,-0.21376204
96.0,161.0,-0.34792784
96.0,132.0,-0.46574193
96.0,128.0,-0.4474541
96.0,117.0,-0.24683274
96.0,92.0,0.021686418
96.0,69.0,0.56778324
96.0,65.0,0.08092824
96.0,22.0,-0.20364696
96.0,52.0,-0.59523624
96.0,60.0,-0.25173917
96.0,56.0,0.9172181
96.0,58.0,-0.11898843
96.0,75.0,0.013514683
97.0,294.0,-0.40160173
97.0,181.0,0.5310011
97.0,152.0,-0.72861046
97.0,118.0,-0.20562755
97.0,286.0,-2.147462
97.0,281.0,-1.8555619
97.0,276.0,-1.1226064
97.0,272.0,-0.75195
97.0,258.0,-0.3987913
97.0,256.0,-0.39611512
97.0,252.0,-0.40095222
97.0,224.0,-0.2283603
97.0,216.0,-0.06808255
97.0,208.0,1.0785218
97.0,207.0,1.0172555
97.0,201.0,0.13141906
97.0,192.0,-0.04728733
97.0,186.0,0.2734917
97.0,173.0,0.2146493
97.0,144.0,-0.37564462
97.0,124.0,-0.28387237
97.0,122.0,-0.25475553
97.0,109.0,0.3070287
97.0,107.0,-0.07986911
97.0,97.0,-0.39265108
97.0,89.0,-0.16770759
97.0,74.0,0.8216732
97.0,136.0,-0.3901172
